store_id, uptime_last_hour, uptime_last_day, uptime_last_week, downtime_last_hour, downtime_last_day, downtime_last_week
8778880979020711993, 0, 2, 10, 0, 0, 3 
8779851920942844653, 0, 5, 19, 0, 7, 41 
8779877495268388308, 0, 0, 21, 0, 0, 11 
8780024185399572338, 0, 0, 5, 0, 0, 6 
878139025814445971, 3, 19, 45, 20, 27, 49 
8783081857876312698, 6, 38, 120, 17, 8, 51 
8783537206021926839, 0, 9, 30, 0, 2, 14 
8783702544048545188, 0, 0, 5, 0, 0, 8 
8784116735497512892, 4, 38, 118, 19, 8, 53 
8784594069228183819, 2, 18, 80, 21, 28, 39 
87849527496468364, 3, 20, 75, 20, 26, 42 
8785149521197369595, 0, 13, 53, 0, 4, 21 
8785498557920066403, 0, 8, 33, 0, 1, 9 
8787039710988522554, 0, 8, 21, 0, 5, 31 
8789085811028500642, 0, 8, 29, 0, 2, 13 
8789289407829432839, 0, 0, 4, 0, 0, 9 
879096999646055757, 0, 0, 2, 0, 0, 1 
8791769215981866424, 2, 19, 92, 21, 27, 54 
8792483134336681002, 0, 9, 30, 0, 0, 17 
879401411014204303, 0, 5, 16, 0, 1, 6 
87946307455185718, 0, 0, 75, 0, 0, 44 
8798916928483889913, 0, 10, 16, 0, 2, 8 
8799724843945321517, 0, 5, 19, 0, 0, 9 
8800535190156024163, 1, 12, 48, 15, 20, 18 
8803894796084290585, 0, 2, 5, 0, 0, 1 
8804804544092669333, 0, 8, 28, 0, 2, 12 
8805264305663398322, 3, 20, 71, 20, 26, 46 
8807660731712526628, 0, 12, 45, 0, 3, 19 
8808799834758115214, 4, 20, 67, 11, 12, 23 
8808827081340815071, 0, 8, 36, 0, 2, 18 
8809799121269812533, 0, 9, 38, 0, 1, 12 
8810167961779411908, 0, 1, 3, 0, 0, 0 
8810899608589489065, 2, 19, 94, 21, 27, 54 
8811911517863586264, 0, 11, 35, 0, 0, 11 
8814052003853110483, 3, 12, 45, 13, 20, 19 
8815881941342273665, 2, 11, 37, 14, 21, 27 
8815959523769641008, 0, 5, 16, 0, 6, 19 
8816459404543711138, 2, 7, 30, 10, 17, 18 
8816994289956752629, 0, 7, 25, 0, 2, 13 
8819544034746623029, 0, 0, 81, 0, 0, 42 
881972566831413121, 0, 0, 2, 0, 0, 1 
881974164067848799, 0, 8, 25, 0, 1, 13 
8821611058321870377, 0, 9, 31, 0, 3, 18 
8823125052038878350, 2, 19, 85, 21, 27, 61 
8823230517426706772, 0, 2, 9, 0, 1, 5 
882336681874281963, 0, 10, 35, 0, 2, 15 
8823612367991032909, 0, 6, 19, 0, 2, 13 
8824851369659007175, 0, 11, 44, 0, 1, 7 
8826154421260372565, 4, 36, 168, 19, 10, 84 
8827394301297670844, 0, 5, 11, 0, 0, 4 
8830093612950271828, 2, 19, 30, 8, 3, 22 
8830646681507641043, 0, 2, 8, 0, 0, 4 
8831995632492400889, 4, 38, 178, 19, 8, 98 
8832001493793991905, 0, 11, 35, 0, 1, 10 
8832246635563778113, 0, 14, 4, 0, 1, 1 
8833188143181301788, 2, 6, 29, 9, 16, 15 
8833890262450540615, 0, 9, 30, 0, 0, 10 
8835187269741245949, 0, 1, 7, 0, 0, 1 
8836239128803785123, 0, 9, 20, 0, 0, 16 
8836314544578088560, 0, 11, 37, 0, 1, 13 
8837806754826890110, 0, 0, 37, 0, 0, 19 
8839009347165021967, 0, 9, 37, 0, 0, 8 
8841107590159958865, 0, 10, 31, 0, 0, 9 
8842153594493792797, 0, 10, 44, 0, 2, 18 
884561517780348344, 4, 39, 120, 19, 7, 51 
8845668577240020982, 0, 0, 4, 0, 0, 4 
8846734757761237644, 0, 7, 30, 0, 1, 14 
8848508958075895345, 0, 6, 20, 0, 5, 24 
8850557527102374760, 0, 10, 36, 0, 1, 14 
885102001589721222, 4, 36, 172, 19, 10, 92 
8852311588657172507, 0, 0, 21, 0, 0, 9 
8852828343046910134, 0, 0, 23, 0, 0, 25 
8853323512369050389, 0, 2, 10, 0, 0, 4 
8856280632435496294, 0, 3, 12, 0, 3, 6 
8857637609483537982, 0, 2, 6, 0, 4, 12 
8858630212429552295, 4, 38, 173, 19, 10, 97 
8858636370871282089, 0, 10, 31, 0, 0, 9 
8861367398144337121, 0, 4, 14, 0, 0, 2 
8862086886343348581, 0, 10, 35, 0, 2, 15 
8862127067265693265, 0, 11, 38, 0, 1, 14 
8862200150372665588, 2, 19, 72, 21, 27, 45 
8863943023387142771, 2, 6, 29, 9, 16, 15 
8864974598540734687, 5, 39, 167, 18, 7, 85 
8866346291700476848, 0, 5, 16, 0, 1, 8 
8867798629561395362, 4, 37, 171, 19, 9, 93 
8867804672322332190, 0, 0, 9, 0, 0, 37 
8870281740227771454, 0, 11, 41, 0, 1, 10 
88712362375492389, 2, 9, 37, 12, 19, 19 
8873321417427381175, 0, 10, 37, 0, 2, 12 
8874143894338626299, 0, 11, 36, 0, 0, 10 
8874647403927700855, 2, 19, 72, 21, 27, 38 
8875599037422060224, 2, 4, 28, 14, 28, 36 
8876666874994807491, 0, 22, 70, 0, 9, 20 
8877341605269140086, 0, 8, 26, 0, 1, 10 
8877725334051850723, 0, 8, 26, 0, 1, 7 
888034614488763562, 0, 10, 33, 0, 0, 11 
8880819793063788720, 2, 19, 73, 21, 27, 44 
8881306134421065272, 0, 4, 19, 0, 4, 7 
8882003004422321830, 1, 9, 38, 13, 19, 18 
888442407624089703, 2, 19, 74, 21, 27, 45 
8885414458619702085, 0, 0, 6, 0, 0, 8 
8886126996371747465, 2, 7, 29, 10, 17, 18 
8886231346790792380, 0, 2, 6, 0, 1, 3 
8886290665854894018, 2, 9, 38, 12, 19, 16 
8888649652955251789, 0, 3, 17, 0, 0, 5 
8889886851797380266, 4, 35, 153, 19, 11, 83 
889091632906055760, 2, 19, 73, 21, 27, 46 
8891618960595234652, 0, 4, 23, 0, 2, 12 
8892632628742932253, 0, 0, 8, 0, 0, 12 
8892639961789833491, 4, 16, 72, 9, 10, 38 
8892849855404467274, 0, 2, 9, 0, 0, 3 
8893887877833087915, 0, 4, 26, 0, 8, 22 
8894869228189346173, 0, 0, 5, 0, 0, 6 
8895221278126935617, 0, 0, 5, 0, 0, 6 
889615885790659555, 4, 38, 117, 19, 8, 50 
8896994983200178423, 0, 6, 22, 0, 0, 14 
8897530854986554968, 2, 9, 37, 12, 19, 19 
8898105371861628591, 0, 0, 39, 0, 0, 11 
8899336205450562990, 0, 6, 19, 0, 7, 25 
8899452647403678139, 0, 8, 26, 0, 2, 14 
8902299702965892833, 4, 38, 166, 19, 10, 88 
8906868960433775125, 5, 37, 179, 18, 9, 91 
8907409984317187696, 4, 38, 180, 19, 8, 98 
890853140327453013, 0, 27, 107, 0, 14, 42 
8909496802192683651, 0, 8, 15, 0, 0, 4 
8909529438217825444, 1, 6, 26, 10, 16, 18 
8910740345347877136, 0, 11, 36, 0, 1, 10 
8911368470440272064, 0, 9, 37, 0, 4, 18 
8911685494020612523, 0, 11, 38, 0, 1, 14 
891329511295269720, 0, 8, 25, 0, 0, 7 
8913578703139896605, 0, 9, 31, 0, 1, 11 
8915497710891717822, 1, 11, 44, 15, 21, 20 
8918857679369700982, 0, 9, 33, 0, 2, 13 
8919287314281793603, 0, 0, 11, 0, 0, 7 
8919469187904875800, 2, 19, 46, 21, 27, 73 
8919790181899596798, 4, 36, 164, 19, 10, 86 
8920127518775186224, 0, 0, 2, 0, 0, 5 
8920244446538364203, 2, 18, 71, 21, 28, 44 
8920273777598947606, 0, 7, 24, 0, 1, 10 
8922056247556321588, 0, 4, 14, 0, 1, 8 
8923094321062245747, 2, 13, 53, 15, 21, 19 
8923160977592150070, 0, 10, 35, 0, 3, 17 
8923272810421869982, 0, 0, 23, 0, 0, 11 
8923624255764987748, 0, 1, 11, 0, 4, 4 
8923756805861578276, 4, 38, 168, 19, 8, 85 
8924765793643547476, 4, 38, 171, 19, 8, 91 
8926338886802512220, 0, 3, 10, 0, 0, 3 
892812251689642638, 0, 2, 7, 0, 1, 3 
8928226447838810312, 0, 8, 26, 0, 2, 14 
8928573732354954518, 0, 7, 27, 0, 2, 13 
8930106058489147422, 0, 14, 54, 0, 1, 23 
8930821394916903632, 0, 9, 32, 0, 2, 14 
8931114819354217726, 0, 3, 10, 0, 0, 2 
8932058732094518938, 0, 9, 32, 0, 2, 14 
8932094051729088595, 2, 13, 53, 15, 21, 19 
8932425638478224773, 0, 0, 6, 0, 0, 6 
8932849030900044983, 5, 39, 117, 18, 7, 52 
8933079223550783226, 0, 4, 24, 0, 0, 9 
8933646585248067682, 0, 8, 22, 0, 0, 8 
8935364959485793363, 1, 8, 35, 12, 18, 17 
8936420549218209036, 0, 4, 17, 0, 3, 5 
8937336970477990571, 0, 8, 27, 0, 2, 13 
8939545903025598408, 2, 19, 76, 21, 27, 43 
8940560009375832125, 3, 20, 71, 20, 26, 46 
8942380159672705417, 0, 20, 84, 0, 7, 29 
8942965825816944801, 5, 39, 178, 18, 7, 96 
8944073512713563075, 4, 38, 89, 19, 8, 57 
8944789283402038883, 0, 1, 7, 0, 1, 1 
894497439509179890, 0, 3, 12, 0, 0, 3 
8945323757483209143, 0, 1, 4, 0, 0, 1 
89462909834904041, 0, 11, 38, 0, 1, 14 
8946589699643767047, 2, 12, 47, 15, 22, 18 
8946661276056552441, 1, 4, 16, 3, 0, 7 
8947096307448871939, 0, 0, 4, 0, 0, 4 
8947171767937824050, 0, 0, 6, 0, 0, 6 
8947430713058057953, 2, 13, 50, 15, 21, 18 
8947746420989097145, 0, 6, 25, 0, 3, 12 
8947841941886455850, 0, 0, 17, 0, 0, 11 
8949108150312103921, 0, 3, 14, 0, 0, 6 
8949392987532344065, 0, 13, 37, 0, 1, 6 
8949908665545517611, 4, 16, 81, 10, 12, 40 
8950107254906950154, 0, 7, 25, 0, 2, 13 
8950986559297867242, 0, 2, 8, 0, 0, 4 
8951449082654575844, 5, 39, 167, 18, 7, 101 
8952359143628618030, 0, 8, 31, 0, 3, 15 
8953320121804361061, 1, 9, 38, 13, 19, 18 
8953644403428833127, 0, 11, 38, 0, 1, 14 
8953735298103643040, 0, 6, 33, 0, 2, 8 
8954892627507607753, 0, 7, 32, 0, 0, 8 
8955454393265331324, 0, 2, 9, 0, 0, 3 
8956479198572544923, 4, 38, 172, 19, 8, 96 
8957537209257410299, 3, 9, 33, 10, 17, 19 
8957564409329106783, 1, 3, 20, 7, 13, 12 
8957614279107724771, 1, 3, 19, 7, 13, 13 
8958648822425380516, 2, 19, 72, 21, 27, 45 
8960391439271724203, 4, 38, 167, 19, 8, 84 
8962421494378150841, 0, 0, 5, 0, 0, 7 
8962544125663604437, 1, 12, 49, 15, 20, 21 
8963685022516693030, 0, 8, 27, 0, 2, 13 
8963976788055082960, 0, 0, 20, 0, 0, 6 
8964137125592444963, 0, 28, 77, 0, 15, 25 
8965206594628948757, 2, 19, 75, 21, 27, 42 
896632362708250664, 0, 11, 38, 0, 0, 17 
8966671296998421303, 2, 13, 51, 15, 21, 19 
896834852351567388, 0, 11, 35, 0, 0, 11 
8969592763404505735, 2, 11, 44, 13, 19, 17 
8970330470963809832, 0, 11, 44, 0, 1, 7 
8971475435584615792, 0, 2, 4, 0, 0, 0 
8971776665157680260, 0, 18, 81, 0, 5, 36 
8971898130329485838, 0, 3, 7, 0, 0, 1 
8972117509130677763, 0, 9, 32, 0, 2, 14 
8974260325261547099, 0, 0, 36, 0, 0, 13 
8975890099613231384, 0, 7, 25, 0, 2, 13 
8976477731954709892, 1, 4, 22, 8, 14, 13 
897759999661412843, 0, 6, 25, 0, 2, 15 
8978177480383366959, 0, 0, 5, 0, 0, 4 
8979194137914715485, 0, 11, 27, 0, 3, 29 
898171692156110905, 0, 4, 25, 0, 0, 8 
898190373505725726, 0, 8, 30, 0, 2, 12 
8982398750943520107, 4, 20, 92, 11, 12, 39 
8983314336510901387, 2, 9, 37, 12, 19, 19 
8983384337192149543, 2, 19, 73, 21, 27, 44 
8985360643001261665, 0, 11, 45, 0, 1, 8 
8985744321566860015, 2, 11, 42, 14, 21, 22 
8986309580150063295, 3, 20, 71, 20, 26, 46 
8986513270859819579, 0, 10, 10, 0, 5, 35 
8986636911105775821, 0, 8, 45, 0, 1, 16 
8987701285663964601, 0, 11, 47, 0, 1, 15 
8988609250645975084, 2, 3, 21, 6, 13, 11 
8988741444823833934, 2, 19, 92, 21, 27, 56 
8989743719026614525, 0, 0, 21, 0, 0, 9 
8990489166304988965, 0, 6, 20, 0, 4, 20 
8991013018957659595, 0, 7, 27, 0, 3, 15 
8991209400382186377, 0, 2, 7, 0, 0, 3 
8994996999972949833, 0, 1, 142, 0, 22, 70 
8995029077226708233, 0, 4, 8, 0, 2, 4 
899517635521217973, 0, 8, 29, 0, 3, 15 
8996611918439933400, 0, 0, 3, 0, 0, 7 
9000339734938911730, 0, 4, 11, 0, 0, 3 
9000355033602264623, 0, 2, 9, 0, 0, 3 
9001155977227579328, 0, 10, 42, 0, 1, 11 
900129289064884450, 4, 38, 178, 19, 8, 100 
9002714912481422401, 0, 8, 44, 0, 1, 17 
9003478034329798807, 0, 5, 23, 0, 0, 12 
9003757075103709149, 0, 8, 27, 0, 2, 13 
9005010624811713677, 0, 11, 2, 0, 2, 0 
9006623810946052447, 0, 9, 38, 0, 1, 12 
9006666413702513612, 2, 19, 74, 21, 27, 43 
9006895550181986634, 5, 39, 179, 18, 7, 93 
9007819010705793558, 0, 1, 6, 0, 1, 4 
9007943496972268352, 0, 11, 42, 0, 1, 11 
900900615788393413, 0, 11, 40, 0, 4, 18 
9009307313764938449, 0, 5, 25, 0, 7, 25 
900977009264996690, 0, 0, 5, 0, 0, 4 
9010052443579339667, 0, 10, 23, 0, 3, 16 
901048505207510829, 0, 8, 38, 0, 2, 14 
9010652248656853541, 5, 33, 155, 18, 13, 85 
9011787676837351666, 0, 11, 44, 0, 1, 9 
9012031400779214794, 0, 10, 35, 0, 2, 15 
9014363468164523349, 0, 1, 3, 0, 0, 0 
901663360965797831, 0, 28, 78, 0, 15, 26 
9018316490129662035, 2, 10, 41, 13, 20, 19 
9018735632573947773, 0, 0, 2, 0, 0, 22 
9019321732444099702, 0, 0, 1, 0, 0, 0 
902004142358913022, 1, 6, 27, 10, 16, 17 
9020313837963214516, 0, 5, 22, 0, 0, 3 
902099876354329940, 0, 4, 14, 0, 0, 2 
9021464605603955225, 2, 19, 72, 21, 27, 45 
9021701344154900094, 4, 38, 173, 19, 8, 99 
9021704785002140475, 0, 9, 19, 0, 2, 14 
9025168436774560974, 1, 9, 37, 13, 19, 19 
9026927296874235746, 4, 36, 169, 19, 10, 85 
9029509504849001293, 4, 38, 167, 19, 8, 89 
9030080973016813939, 0, 6, 20, 0, 0, 4 
9030355941379728727, 0, 9, 27, 0, 0, 11 
9031140487121844870, 0, 0, 5, 0, 0, 2 
9031351021538606278, 0, 11, 22, 0, 1, 8 
9031794217730432885, 0, 9, 32, 0, 1, 14 
9031885127618044000, 0, 7, 19, 0, 2, 8 
9032584557271371585, 0, 2, 8, 0, 0, 2 
9033290127287996675, 0, 3, 25, 0, 7, 7 
9034684885264717314, 0, 9, 27, 0, 0, 9 
9035602863095479908, 0, 9, 31, 0, 0, 11 
903572690680792380, 0, 7, 26, 0, 2, 12 
9035817083513681606, 0, 10, 34, 0, 0, 10 
9036767735074774918, 0, 8, 44, 0, 4, 24 
903719669747985172, 0, 2, 8, 0, 1, 4 
9038493686448635761, 0, 7, 26, 0, 2, 12 
9038640287810734523, 0, 9, 32, 0, 2, 14 
9039040876687445496, 0, 2, 13, 0, 7, 14 
9039154638593046891, 2, 10, 41, 13, 20, 19 
9039768563715719226, 0, 11, 33, 0, 0, 12 
9040075712490361522, 2, 19, 71, 21, 27, 46 
904008599042261551, 4, 16, 71, 9, 10, 39 
9042558869370554946, 0, 6, 26, 0, 2, 28 
9042700854672805110, 0, 5, 26, 0, 6, 9 
904272797452687746, 0, 4, 24, 0, 2, 16 
9043224932257946069, 4, 38, 173, 19, 8, 95 
9043572793620015725, 0, 3, 5, 0, 7, 5 
9043819910803105216, 0, 7, 25, 0, 1, 13 
9047004875087379556, 0, 1, 4, 0, 0, 0 
9047403646560321326, 0, 8, 30, 0, 2, 12 
9047496805839560542, 1, 12, 49, 15, 20, 17 
9048930995771158258, 0, 4, 17, 0, 4, 13 
9049351810679683741, 0, 7, 21, 0, 4, 11 
9050026763566719685, 0, 8, 44, 0, 1, 17 
9054784764202602447, 0, 23, 80, 0, 7, 12 
9054956925766687428, 0, 10, 20, 0, 1, 14 
9056103070852694750, 0, 10, 33, 0, 0, 11 
9057532703909245040, 2, 13, 52, 15, 21, 18 
9057817804841468747, 0, 10, 36, 0, 2, 14 
9057883790352870183, 0, 0, 15, 0, 0, 16 
9058261335181497871, 2, 19, 73, 21, 27, 46 
9058354613267166746, 0, 0, 5, 0, 0, 5 
9058541548711883207, 2, 11, 43, 14, 21, 21 
9058644460068067249, 2, 8, 32, 11, 18, 18 
905939232434308655, 0, 9, 34, 0, 3, 17 
9059486576404151534, 0, 0, 22, 0, 0, 34 
9061725028683078473, 0, 0, 25, 0, 0, 11 
9062987350671531531, 0, 9, 28, 0, 0, 10 
9064304151648820594, 0, 2, 7, 0, 1, 3 
9064645233606218224, 4, 38, 168, 19, 8, 88 
9065119409936881465, 0, 9, 31, 0, 1, 23 
9066566141366979058, 2, 11, 42, 14, 21, 22 
9066718723625546539, 0, 7, 35, 0, 1, 13 
9066789139025028742, 4, 37, 166, 19, 9, 92 
9067592419652850624, 0, 5, 31, 0, 7, 31 
9067614979193276317, 0, 2, 11, 0, 0, 3 
9068160637270456490, 0, 7, 19, 0, 2, 8 
9069130936896741994, 0, 10, 39, 0, 4, 19 
9069506421887062097, 0, 9, 29, 0, 0, 11 
906976341811964227, 0, 0, 9, 0, 0, 2 
9071365923782568686, 0, 6, 28, 0, 5, 16 
9072856799500032712, 0, 11, 34, 0, 1, 10 
9073210789862839152, 2, 10, 40, 13, 20, 20 
9073612600316189573, 4, 16, 71, 9, 10, 39 
9074063895059410289, 0, 1, 143, 0, 22, 69 
9074409784917151238, 0, 10, 39, 0, 4, 20 
9074593440244938522, 0, 7, 27, 0, 2, 11 
90748735992987823, 0, 4, 20, 0, 2, 12 
9075030208456793690, 2, 19, 72, 21, 27, 45 
9078315981465545234, 0, 2, 11, 0, 1, 7 
9078399626021648273, 0, 10, 35, 0, 2, 15 
9078543330275062761, 0, 8, 27, 0, 2, 15 
9078948753004996931, 0, 10, 40, 0, 0, 12 
9078975548274468071, 0, 0, 23, 0, 0, 25 
9079856227531354211, 0, 8, 28, 0, 4, 15 
9081374451713933867, 0, 18, 57, 0, 6, 17 
9081565435713941534, 0, 1, 3, 0, 0, 0 
9083089274673876661, 0, 7, 14, 0, 1, 10 
9083900621106756623, 4, 38, 166, 19, 8, 90 
9084053826758135765, 0, 10, 29, 0, 0, 11 
9084273254897517786, 0, 5, 16, 0, 3, 8 
9084612798618943494, 0, 9, 31, 0, 1, 23 
9086080903335191243, 0, 11, 49, 0, 1, 13 
908673831821080360, 0, 12, 41, 0, 0, 11 
9088058867963898322, 0, 8, 27, 0, 1, 11 
9088719440839386547, 0, 11, 12, 0, 0, 32 
9089035038518695977, 0, 6, 97, 0, 6, 37 
908975768886622602, 0, 14, 40, 0, 1, 7 
9090972170317646015, 4, 38, 172, 19, 10, 92 
9091598463726892679, 0, 0, 4, 0, 0, 3 
9091984024869413132, 0, 0, 18, 0, 0, 22 
9094899234157960657, 0, 0, 28, 0, 0, 12 
9096733738074930581, 0, 2, 9, 0, 1, 5 
9097278004183078692, 0, 8, 25, 0, 0, 9 
9099453772619666665, 0, 0, 3, 0, 0, 1 
909957015272770749, 1, 6, 25, 10, 16, 18 
9100344880974587783, 0, 1, 4, 0, 0, 1 
9100405342477646356, 0, 4, 16, 0, 3, 7 
9101504506728367149, 1, 4, 26, 13, 24, 42 
9102492138968825275, 4, 38, 172, 19, 8, 94 
9102669384230144753, 4, 38, 173, 19, 8, 89 
9103029069217106077, 0, 2, 11, 0, 1, 8 
9103122678102469274, 0, 0, 4, 0, 0, 5 
9104853942002624308, 0, 4, 15, 0, 2, 5 
9106695901030781348, 2, 12, 48, 15, 22, 20 
9107083553419565446, 0, 9, 30, 0, 2, 25 
9107800180791185858, 0, 6, 28, 0, 5, 18 
9107973918729951358, 2, 19, 75, 21, 27, 42 
9108724459104479992, 0, 8, 19, 0, 2, 21 
9109169922300296641, 0, 6, 19, 0, 0, 5 
9110255800423014725, 1, 2, 17, 6, 12, 11 
9110257541249957325, 4, 38, 166, 19, 8, 86 
9111021698033035541, 0, 8, 27, 0, 2, 13 
9111528416989178526, 0, 5, 17, 0, 9, 33 
9112912725345520382, 0, 11, 41, 0, 0, 11 
9113008356744979550, 2, 9, 36, 12, 19, 18 
9113976735306027207, 0, 7, 27, 0, 2, 13 
9114312927706082455, 2, 9, 38, 12, 19, 18 
911629797654781918, 0, 9, 28, 0, 0, 10 
9116334660187911920, 2, 9, 29, 12, 19, 27 
9117779094872096979, 0, 10, 29, 0, 2, 9 
9118081792266182693, 0, 9, 19, 0, 1, 7 
9118660890978732379, 0, 0, 5, 0, 0, 5 
912005109358768235, 0, 11, 40, 0, 2, 16 
9120820641756682904, 0, 9, 27, 0, 0, 11 
9122234953594183574, 0, 0, 4, 0, 0, 4 
9122327436359134395, 0, 1, 7, 0, 0, 4 
912481274307064919, 0, 0, 4, 0, 0, 5 
9125769193436105000, 0, 0, 36, 0, 0, 12 
9126114418228895937, 0, 0, 5, 0, 0, 3 
912752441785689979, 0, 6, 27, 0, 5, 17 
9129156422640513865, 0, 11, 44, 0, 1, 9 
9129491753967705867, 4, 18, 80, 10, 10, 39 
9130014486137596791, 2, 4, 28, 14, 28, 36 
9130421760699109084, 0, 0, 9, 0, 0, 14 
9131743599757379816, 2, 19, 74, 21, 27, 43 
9133128872503252875, 0, 6, 21, 0, 4, 19 
9133434798042548569, 2, 13, 51, 15, 21, 19 
9135376746703825482, 0, 6, 19, 0, 4, 21 
9137438379268552102, 3, 20, 72, 20, 26, 45 
9138606447013446638, 0, 0, 5, 0, 0, 7 
9139859946591541073, 0, 5, 23, 0, 0, 12 
9139995366984529201, 0, 1, 2, 0, 0, 0 
9140090051359870799, 0, 9, 29, 0, 2, 15 
9141177828489027689, 0, 11, 40, 0, 1, 20 
9141611043881094669, 1, 4, 21, 9, 16, 19 
9142057878322198457, 2, 13, 50, 15, 21, 18 
9144044490257307626, 0, 5, 11, 0, 0, 1 
9144556022604680563, 0, 0, 13, 0, 0, 8 
9145883237400832773, 0, 0, 4, 0, 0, 2 
9146929068666269008, 0, 0, 26, 0, 0, 19 
9147137239594517382, 0, 9, 20, 0, 1, 10 
9148678426177101594, 3, 20, 71, 20, 26, 46 
9149092320035029041, 4, 36, 156, 19, 10, 80 
9149712285921772285, 0, 28, 77, 0, 15, 25 
9152092335755932044, 0, 8, 19, 0, 2, 11 
9152106091782932620, 0, 2, 10, 0, 0, 3 
9152745597161486884, 0, 7, 32, 0, 5, 16 
9153125882218392973, 0, 11, 34, 0, 1, 9 
9153472472329657638, 0, 9, 36, 0, 0, 11 
9155193330186516304, 2, 19, 73, 21, 27, 46 
915608624636146417, 0, 10, 36, 0, 1, 14 
9156973197052489984, 0, 3, 16, 0, 0, 4 
9157415293050705102, 0, 9, 25, 0, 0, 11 
915776875784463413, 0, 1, 3, 0, 0, 0 
9160402043498853038, 0, 4, 13, 0, 0, 5 
9160893453047180543, 0, 8, 26, 0, 0, 6 
916184387448422638, 0, 0, 4, 0, 0, 4 
9163504796267164275, 0, 1, 3, 0, 0, 0 
9165856628278313764, 1, 8, 34, 12, 18, 18 
9166726893296106950, 0, 10, 31, 0, 2, 8 
9168064215912195547, 1, 4, 21, 7, 12, 13 
9168078235731130246, 0, 0, 5, 0, 0, 6 
9168821330975056270, 0, 4, 15, 0, 16, 65 
9170766298242897196, 0, 7, 23, 0, 2, 13 
9172487549403461832, 2, 19, 80, 21, 27, 66 
9173131373090494932, 0, 0, 7, 0, 0, 5 
9176290774634823041, 0, 10, 12, 0, 1, 11 
9178123963209347003, 0, 9, 26, 0, 1, 6 
9179542298412357358, 0, 5, 19, 0, 9, 37 
9179917578673627370, 0, 3, 14, 0, 18, 70 
9180605269446109669, 0, 9, 32, 0, 2, 14 
9181008667376712579, 2, 19, 71, 21, 27, 46 
9181264351058906870, 0, 0, 1, 0, 0, 0 
918312552680666127, 0, 6, 26, 0, 3, 13 
9184109988854973601, 0, 27, 77, 0, 14, 25 
9184450372665149117, 0, 2, 8, 0, 1, 4 
9186511056556217449, 0, 5, 22, 0, 10, 53 
918708781608731115, 4, 38, 116, 19, 10, 49 
9187532944338233778, 0, 0, 4, 0, 0, 5 
9187547007090535526, 0, 10, 32, 0, 2, 16 
9188979807402140237, 0, 2, 10, 0, 1, 6 
9189949830560606755, 0, 9, 25, 0, 0, 13 
9190242697788825452, 0, 7, 32, 0, 5, 16 
9190549300380545451, 0, 0, 6, 0, 0, 3 
9190560523093140681, 0, 0, 34, 0, 0, 14 
9191089756415706747, 0, 11, 41, 0, 1, 12 
9191924088090002123, 0, 7, 23, 0, 2, 13 
9192377008590605909, 0, 4, 10, 0, 3, 4 
9192740648479719366, 2, 9, 29, 12, 19, 19 
9193559216574172446, 0, 10, 38, 0, 4, 19 
9194581729281831354, 0, 5, 26, 0, 7, 24 
91947023206290590, 4, 38, 167, 19, 8, 87 
9195020438857272261, 0, 8, 28, 0, 1, 12 
9195450510899676251, 5, 37, 178, 18, 9, 92 
9198414995114051551, 0, 8, 26, 0, 2, 9 
9199122891375652092, 0, 7, 25, 0, 2, 13 
9200077896172924115, 2, 5, 21, 2, 1, 7 
9200325206334396031, 0, 0, 7, 0, 0, 5 
9201682678531139618, 1, 9, 40, 13, 19, 16 
9201807242159101652, 2, 8, 32, 11, 18, 18 
9202316216869237016, 2, 19, 70, 21, 27, 47 
9202672839370845209, 0, 0, 49, 0, 0, 17 
9202711225687266799, 2, 19, 70, 21, 27, 39 
9203802216230331053, 0, 11, 26, 0, 1, 24 
9204396673824760655, 0, 8, 16, 0, 2, 12 
9204962793113048005, 0, 7, 32, 0, 5, 18 
9206328259669933155, 0, 0, 4, 0, 0, 24 
9206536213770520585, 2, 11, 44, 14, 21, 20 
9206893975383856421, 0, 3, 11, 0, 0, 5 
9207789617007903634, 0, 2, 14, 0, 2, 7 
9208710949701729106, 0, 11, 49, 0, 1, 10 
9209848539305894530, 0, 8, 17, 0, 2, 7 
9210298666304875937, 0, 0, 29, 0, 0, 11 
9210349376434503218, 0, 8, 29, 0, 2, 13 
9210561309681677236, 0, 11, 37, 0, 1, 8 
9211173451848779996, 0, 3, 10, 0, 1, 4 
9211995737466090909, 0, 11, 44, 0, 1, 7 
9212409223035070454, 0, 8, 27, 0, 2, 13 
921300222448971283, 1, 2, 17, 6, 12, 10 
9216612860263478135, 0, 4, 14, 0, 0, 4 
9216695233285778795, 0, 3, 14, 0, 0, 4 
9216750788487426973, 2, 3, 16, 5, 11, 12 
921857799091881195, 0, 1, 12, 0, 5, 6 
9219648204163704298, 4, 38, 166, 19, 8, 92 
9221835456246842967, 0, 0, 8, 0, 0, 3 
9222367421889482050, 4, 38, 118, 19, 8, 53 
922677094745545948, 5, 38, 166, 18, 10, 90 
924227528059595763, 0, 10, 33, 0, 2, 15 
924494512866798795, 0, 17, 75, 0, 29, 44 
924541854219835406, 1, 8, 33, 12, 18, 18 
925089065393640594, 0, 12, 26, 0, 0, 10 
927168755049737685, 0, 0, 141, 0, 0, 75 
927353120992671563, 0, 2, 8, 0, 1, 3 
927680364298232157, 5, 25, 115, 12, 15, 53 
927755817290995613, 0, 3, 33, 0, 9, 15 
